nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y
117,-2.079749,-0.2297757,0.13085976,1.0476154,0.7968098,1.6900196,-2.1172225,1.9111716,10.644621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,-2.305521,-0.4168964,0.16079263,1.0561376,0.19813119,1.5440785,-0.3179799,2.903568,9.782708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,-2.302956,-0.4133901,0.15960376,1.0774428,-0.20666929,0.3168938,-1.1200374,2.7275944,11.013328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,-2.3145285,-0.41215587,0.16661339,2.1512294,-0.797891,0.59386253,-5.3338323,4.008492,9.533711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,-2.295768,-0.41651583,0.16625565,2.4537644,-0.50387806,2.344092,-0.9931448,4.8883615,6.6283474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,-2.5987806,-0.66498935,-0.103063695,1.4353716,-1.4295928,1.3597877,1.3507787,1.5053543,8.716091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,-2.6119134,-0.6612728,-0.09403714,1.0177879,-2.1305368,0.014358699,-2.0070891,3.0556,5.5282116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,-2.6433892,-0.6607627,-0.08215035,0.87717307,-0.9885734,0.068687186,-2.6786628,4.12102,4.8997335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,-2.6362169,-0.65818995,-0.08215737,-0.2061979,-0.08096649,0.02927107,0.5702689,4.0743327,6.896498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-2.6344314,-0.6560021,-0.07822517,-0.7814407,-0.29082358,-0.54490644,-1.1439795,6.1249666,9.951499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-2.5588634,-0.5587134,-0.07884842,0.01750762,-1.2570184,0.58746964,-3.6004305,3.3608606,11.5077305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-2.559428,-0.5562137,-0.07875868,0.4073944,-1.3070859,1.1659082,0.5690718,3.5476084,7.6387005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-2.5561574,-0.55426043,-0.0818456,0.47876713,-0.20453717,0.023944747,1.9289783,4.1222167,8.124723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-2.5369625,-0.5583307,-0.08383313,1.0401615,0.54967004,-0.103886984,0.9605238,5.0427876,5.2421045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-2.5403275,-0.606249,0.042883925,-0.45120874,1.3177257,0.15071121,0.31528643,5.0140567,6.817489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
