nr,fusedX,fusedY,fusedZ,gyroX,gyroY,gyroZ,accX,accY,accZ,q,w,e,r,t,z,u,i,o,p,a,s,d,f,g,h,j,k,l,y,x
12875,0.63668686,-1.2493012,0.21331894,0.012350409,-0.00409461,0.0073569827,-0.1575684,0.036810853,0.05626374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12876,0.63615793,-1.2494202,0.21309376,-0.0046938215,0.015080149,-9.986854E-5,-0.28805238,-0.027832596,0.16400282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12877,0.6345926,-1.249724,0.21192704,0.013415674,-0.011551461,0.016944362,-0.31603462,-0.026934769,0.17133506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12878,0.6316568,-1.2506961,0.20868684,0.028329376,-0.019008312,0.026531743,-0.2861071,-0.04369418,0.12943652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12879,0.62882286,-1.2520032,0.2058117,0.026198847,-0.010486197,0.026531743,-0.28954875,-0.081103586,0.06479308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12880,0.6258224,-1.252462,0.20313631,0.013415674,-8.9881686E-4,0.05742441,-0.27877486,-0.018854339,0.15337855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12881,0.61710835,-1.2538496,0.19478254,0.043243077,-0.046705186,0.07127285,-0.16325463,0.0023942017,0.14933833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12882,0.6081207,-1.2561774,0.18561332,0.046438873,-0.060553625,0.05742441,-0.07855974,0.03232172,0.08738836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12883,0.603289,-1.2571769,0.18060566,0.0027630297,-0.016877783,0.02120542,-0.16115971,0.076614454,0.076614454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12884,0.5998623,-1.2571477,0.17831187,6.3250074E-4,0.011884356,0.018009627,-0.13377602,0.04818331,0.16864158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12885,0.5963911,-1.2577252,0.17581482,0.01980726,-0.011551461,0.010552776,-0.15771803,-0.015263036,0.1830068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12886,0.5944211,-1.258224,0.17416282,0.0027630297,-0.008355668,0.006291718,-0.20919338,-0.011372458,0.13631986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12887,0.59221095,-1.2587619,0.17283449,0.01980726,0.018275943,0.013748569,-0.21562779,-0.034566287,0.122253925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12888,0.5894436,-1.259814,0.1708159,0.02193779,-0.014747255,0.018009627,-0.22924481,0.019452889,0.055365913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12889,0.5869188,-1.2603266,0.16884625,0.0080893515,-0.021138841,0.029727535,-0.23044191,0.023044191,0.068534024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12890,0.5817378,-1.2608775,0.16444746,-0.0025632926,-0.011551461,0.01907489,-0.12060791,0.05626374,0.027682956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12891,0.578984,-1.2606035,0.16237085,-0.021738052,-0.0072904034,-0.015013571,-0.1412579,0.033518825,0.09801263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12892,0.5790809,-1.2592573,0.16293097,-0.03345596,0.0076232986,-0.010752513,-0.25498247,0.011971008,0.23567922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12893,0.5782738,-1.2588469,0.16254844,0.013415674,-8.9881686E-4,0.0116180405,-0.23508067,-0.01436521,0.2825158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12894,0.575803,-1.2600194,0.16078763,0.02726411,-0.00409461,0.010552776,-0.19437926,0.045489833,0.07182605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12895,0.57339114,-1.2608271,0.15930489,0.0027630297,-8.9881686E-4,0.009487512,-0.16804303,0.033967737,0.06898294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12896,0.57225156,-1.261038,0.15886694,0.0048935586,0.0033622407,0.0041611893,-0.23627777,-0.023493104,0.04743512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12897,0.57083875,-1.260977,0.15861149,-0.015346466,0.01294962,-0.001165133,-0.21323359,0.0011971008,0.021547815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12898,0.5700339,-1.260596,0.15856227,-0.023868581,0.01294962,-0.0032956619,-0.20126258,-0.015562311,0.12808979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12899,0.56837046,-1.2600375,0.15816772,-0.011085408,0.021471737,0.0052264538,-0.18884265,-0.02558803,0.06748656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12900,0.56602067,-1.2597452,0.15697803,-0.024933845,-8.9881686E-4,0.0030959249,-0.14454992,0.027084406,0.05551555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12901,0.5640029,-1.258711,0.15599535,-0.048369665,0.0054927696,-0.0075567197,-0.11222821,0.028281508,0.0028431145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12902,0.56221765,-1.2580749,0.15556805,-0.07926233,0.03425491,-0.020339893,-0.10310031,0.0017956513,-0.050278235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12903,0.56050235,-1.2555109,0.15693189,-0.13359082,0.08219181,-0.038449388,-0.024091655,0.06284779,-0.1604115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12904,0.55988127,-1.2502202,0.16174172,-0.259292,0.1450424,-0.07573364,0.039653964,0.08933365,-0.41674075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12905,0.55921304,-1.239782,0.17000352,-0.44358277,0.26648256,-0.104495786,0.0839467,0.09292495,-0.6370073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12906,0.5575807,-1.219482,0.18179977,-0.8196211,0.36448687,-0.18012956,0.121056825,0.024690205,-0.8644565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12907,0.5552227,-1.2062933,0.18703917,-1.170093,0.27180886,-0.31222233,0.2638111,-0.021996727,-1.1604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12908,0.55578434,-1.1868984,0.19191356,-1.4641061,0.020406472,-0.42940143,0.31049803,-0.24824879,-1.3256396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12909,0.5630425,-1.13166,0.19759457,-1.9530624,-0.24910542,-0.54445,0.47420156,-0.34117374,-2.1790228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12910,0.5902135,-1.0498431,0.18752134,-2.334427,-1.1460581,-0.7564376,0.010923545,-1.0702082,1.3883377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12911,0.6573456,-0.99484456,0.13082936,-0.38073218,-3.0124013,-0.5018394,-3.3723826,-1.1547534,15.771954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12912,0.7152529,-1.0520691,0.07650271,7.3605447,-3.647299,0.28752154,-2.3629274,-5.6910176,19.744532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12913,0.7071614,-1.3257673,-0.071302235,9.1714945,-0.60916483,0.62307984,1.695394,-4.5171103,2.6948237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12914,-2.1665628,-1.4940652,-2.8472087,9.207713,1.2497216,-0.4176835,2.7069442,-3.1057286,-0.08364742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12915,-2.4129071,-1.1898797,-3.0021822,7.2582793,3.7850509,1.2771522,-6.139182,0.38501757,-24.420856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12916,-2.35694,-0.99764764,-2.84237,4.3160186,2.6803718,2.2145848,-2.491915,-3.8884828,-14.177115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12917,-2.3264828,-0.9166661,-2.7871604,2.6115956,1.3658354,2.0995364,3.519327,-3.758747,-10.4349785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12918,-2.2915227,-0.8430228,-2.7001023,-0.19857195,2.1722407,0.15755926,6.698827,-4.3932104,-9.802909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12919,-2.3045158,-0.88351005,-2.652156,-1.9253656,1.1368036,-1.3647037,0.5129577,1.5906477,-4.9836802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12920,-2.3067417,-0.9853416,-2.6533766,-3.7203362,-0.26295388,-1.6896093,-0.08319851,1.7096096,-7.426365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12921,-2.2791994,-1.0611981,-2.625433,-7.2921677,0.62334615,-1.8866832,-1.1330559,1.5563807,-11.779023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12922,-1.8943291,-1.308497,-2.2565427,-11.091966,-1.5870775,-2.5897577,3.4744356,-4.800973,0.30421326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12923,0.09804247,-1.2756476,-0.4440259,-13.108511,-2.8771129,-3.0957582,0.15846622,-16.86296,14.487464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12924,0.54464215,-0.9022095,-0.13575886,-8.428804,-1.5593807,-1.4051837,-6.36708,-5.207688,47.131355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12925,0.6166023,-0.9372615,-0.20478596,5.130946,-2.6214492,-0.80330926,-1.5655086,-2.6423008,47.2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12926,0.5747875,-1.0694803,-0.25359058,6.8428264,0.4358596,-0.18439062,-1.8671781,-3.165434,12.046426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12927,0.48628068,-1.2489331,-0.27140176,3.905892,1.9911456,0.44305015,-3.1238346,2.0404584,3.1676786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12928,0.3873483,-1.3274413,-0.4478412,1.7977335,-0.44617936,0.5932524,-0.47465047,4.6202106,5.4840684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12929,0.34204584,-1.3597535,-0.63489276,0.9433915,-0.9798768,-0.17160743,1.925387,1.13964,1.5692496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12930,0.4836215,-1.3751996,-0.59556544,-0.1431782,0.74904734,-0.6605638,-0.18510172,-0.16400282,1.8433857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12931,0.5570658,-1.3702089,-0.496956,-0.50643337,0.7767442,-0.33033183,-2.496105,-0.72918403,3.206285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12932,0.5898051,-1.3640503,-0.44768924,-0.019607523,-0.58359843,0.2704773,-0.43424833,-0.91024554,0.7718308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12933,0.51758856,-1.3548487,-0.5194051,-0.3764711,-0.35669714,0.22786672,1.8677766,-0.79532385,-0.68863225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12934,0.5611963,-1.3322008,-0.45624587,-0.9016465,0.24730779,-0.286656,1.2927192,-0.362123,1.4285902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12935,0.6679166,-1.3116633,-0.33972394,-0.5884587,0.2409162,-0.4997089,-1.1403883,-0.1316811,3.7135565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12936,0.6852139,-1.308497,-0.3123232,-0.10695921,0.011884356,-0.08105996,-1.6862662,-0.11222821,2.1375732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12937,0.67947984,-1.3056514,-0.30729163,-0.12932976,-0.11701264,-0.084255755,-0.2641104,0.15472528,1.3833997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12938,0.70614815,-1.2977456,-0.2695062,-0.3498395,0.15889084,-0.28452548,-0.48632222,0.050128598,1.7497126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12939,0.75333595,-1.2876447,-0.20809205,-0.2539657,0.3346595,-0.31222233,-1.1531074,-0.14021043,2.467524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12940,0.77020377,-1.2841952,-0.1812602,-0.008954879,0.09923604,-0.13858424,-1.5272014,-0.23388357,2.0301335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12941,0.77457076,-1.2865068,-0.16822767,0.15403058,-0.08185891,-0.027796743,-1.154903,-0.43619362,1.3334208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12942,0.7688389,-1.2901932,-0.16191767,-0.0025632926,0.1546298,-0.057624146,-0.69925654,-0.4357447,0.66873044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12943,0.7849783,-1.2854946,-0.13180068,-0.15596136,0.18339193,-0.12473581,-1.2882302,-0.45968673,1.3154641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12944,0.78494513,-1.2836734,-0.12526847,0.057091516,-0.09890314,0.02120542,-1.221791,-0.3624223,1.7193362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12945,0.7723318,-1.2855444,-0.12801932,0.091179974,0.01294962,0.039314914,-0.64598554,-0.30496144,0.9603742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12946,0.76806957,-1.2862718,-0.11926261,-0.051565457,0.18658772,-0.08958208,-0.63760585,-0.18599954,1.033098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12947,0.7782658,-1.2825476,-0.09595534,-0.07606654,0.16102138,-0.052297827,-1.1688193,-0.25363573,1.4519337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12948,0.7714115,-1.2818573,-0.09111468,0.03898202,-8.9881686E-4,0.056359146,-0.83422965,-0.25483283,1.1749545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12949,0.75270635,-1.2821612,-0.09936442,-0.016411731,-0.012616726,0.077664435,-0.4475661,-0.27757776,0.66858083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12950,0.74592,-1.2799376,-0.09652086,-0.07819707,0.052364405,-0.029927272,-0.43065703,-0.24346039,1.2005426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12951,0.7457676,-1.2773782,-0.084433466,-0.041978076,0.15036874,-0.04164518,-0.6618471,-0.25408465,1.182586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12952,0.7461672,-1.2758932,-0.071131624,-0.04091281,0.13545503,-0.04164518,-0.6926725,-0.24914661,0.9721955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12953,0.7482978,-1.273462,-0.059713162,-0.04091281,0.035320174,-0.036318857,-0.84949267,-0.2587234,1.1804911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12954,0.7441592,-1.2725635,-0.055104863,-0.027064374,0.020406472,-0.005426191,-0.6254852,-0.31124622,0.8788217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12955,0.74088866,-1.2712502,-0.049638223,-0.07393601,0.08112654,-0.021405157,-0.6596026,-0.29209262,0.8268974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12956,0.74109143,-1.2669444,-0.040242452,-0.070740215,0.03958123,-0.035253596,-0.73232645,-0.22101474,1.2960113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12957,0.7384907,-1.265553,-0.033851773,6.3250074E-4,0.06834337,0.006291718,-0.7012018,-0.17911622,1.1631331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12958,0.73272806,-1.2653009,-0.030557094,0.013415674,0.033189643,0.016944362,-0.64119714,-0.14230536,0.9736919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12959,0.7256024,-1.2646459,-0.029480485,-0.011085408,0.011884356,0.009487512,-0.5030816,-0.20949265,0.964564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12960,0.72291875,-1.2636774,-0.024004286,-0.010020143,0.10882342,-0.019274628,-0.61740476,-0.28505963,0.89797527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12961,0.72192913,-1.2625465,-0.014428538,-0.018542258,0.10988868,-0.030992538,-0.62458736,-0.29583356,0.9530419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12962,0.7201184,-1.262359,-0.0077788467,0.018741995,0.01721068,-0.0043609263,-0.66992754,-0.25139117,0.87433255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12963,0.715903,-1.2620697,-0.0042170454,-0.021738052,0.04384229,9.653959E-4,-0.5590461,-0.23837271,0.68219787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12964,0.7125741,-1.2604406,1.9323593E-4,-0.049434926,0.08112654,-0.019274628,-0.51580083,-0.20784664,0.9657611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12965,0.7117704,-1.2592101,0.0072362865,-0.0068243505,0.0076232986,9.653959E-4,-0.71571666,-0.20784664,0.7933786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12966,0.7061309,-1.2583264,0.0073673367,-0.034521226,-0.022204105,0.03292333,-0.58209026,-0.1906383,0.73127896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12967,0.69941205,-1.25632,0.0071007423,-0.05050019,0.014014885,0.016944362,-0.48392802,-0.23508067,0.7778163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12968,0.69655126,-1.2539154,0.0097816065,-0.06541389,-0.012616726,9.653959E-4,-0.573112,-0.2614169,0.7386112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12969,0.69275373,-1.2523164,0.011391097,-0.053695984,-0.03072622,-0.009687249,-0.50846857,-0.18959084,0.878672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12970,0.69224334,-1.2497107,0.015477646,-0.04517387,0.027863322,-0.009687249,-0.6012439,-0.20470424,0.9745897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12971,0.68849283,-1.2487646,0.01818206,-0.0025632926,0.022537,0.022270685,-0.5828385,-0.197372,0.8343793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12972,0.68351674,-1.2478733,0.019088706,-0.021738052,0.0012317119,0.010552776,-0.5177461,-0.11746552,0.7457938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12973,0.68049455,-1.2465436,0.020747557,-0.014281201,-0.01368199,0.0073569827,-0.55844754,-0.17253216,0.8463503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12974,0.67650956,-1.2461663,0.02168475,0.013415674,-0.020073576,0.014813834,-0.50368017,-0.19078794,0.7751228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12975,0.67147344,-1.2464621,0.02187816,0.0048935586,-0.010486197,-0.012883042,-0.360477,-0.124648124,0.6533178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12976,0.67154026,-1.2458187,0.026254555,-0.008954879,-0.021138841,-0.025666215,-0.49679685,-0.18495208,0.66229606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12977,0.67014456,-1.245407,0.029033909,0.003828294,-0.02326937,-0.0064914552,-0.5434838,-0.18734628,0.69461775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12978,0.6670788,-1.2451729,0.030395016,0.005958823,-0.03711781,-0.0032956619,-0.4882675,-0.19228433,0.638354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12979,0.6662944,-1.2445134,0.033946022,-0.030260168,0.02466753,-0.036318857,-0.48332947,-0.18495208,0.6784569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12980,0.66851586,-1.2431442,0.04123318,-0.0068243505,0.05769073,-0.013948306,-0.6485294,-0.2088941,0.7047931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12981,0.6668881,-1.2433419,0.044240363,0.026198847,-0.016877783,0.016944362,-0.63775545,-0.2100912,0.54917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12982,0.66208297,-1.2434323,0.043269064,-0.0036285568,-0.020073576,0.015879098,-0.42796355,-0.16505028,0.49126026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12983,0.6592242,-1.2426488,0.04508671,-0.044108607,0.045972817,-0.012883042,-0.40536827,-0.14275427,0.59510875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12984,0.6605642,-1.2406492,0.050916355,-0.019607523,0.01294962,-0.013948306,-0.5767033,-0.13153146,0.7543232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12985,0.65829986,-1.240259,0.052500024,0.01980726,-0.01368199,0.025466477,-0.5300164,-0.1830068,0.6477812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12986,0.6530928,-1.2407036,0.05087434,0.011285145,-0.03285675,0.01907489,-0.3728969,-0.15622166,0.5199907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12987,0.6512986,-1.2398925,0.05289742,-0.023868581,0.004427505,-0.010752513,-0.39040452,-0.14065935,0.5599439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988,0.6504779,-1.2391374,0.055856783,0.0027630297,0.0033622407,-0.001165133,-0.4786907,-0.14036007,0.6691794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12989,0.6468522,-1.2397326,0.056381494,0.015546203,-0.033922013,0.026531743,-0.42122987,-0.13317747,0.41060558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12990,0.6422426,-1.239154,0.05542371,-0.036651753,-0.016877783,0.0020306604,-0.35598788,-0.1038485,0.4595371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12991,0.64120823,-1.2368505,0.058153197,-0.056891777,0.014014885,-0.018209364,-0.41045594,-0.14544775,0.614412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12992,0.6409079,-1.2359886,0.060408972,0.01021988,-0.03711781,-0.001165133,-0.4897639,-0.18151042,0.66873044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,0.63811153,-1.2362044,0.061107382,0.0070240875,-0.021138841,0.013748569,-0.45145667,-0.1563713,0.44726682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12994,0.6347789,-1.235603,0.061447907,-0.02599911,0.01294962,-0.0022303974,-0.37992987,-0.0923264,0.5479729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12995,0.63441294,-1.2346716,0.06428845,-0.001498028,-0.008355668,-0.001165133,-0.470311,-0.13347675,0.5373486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12996,0.6308325,-1.2350371,0.063594855,0.018741995,-0.03285675,0.022270685,-0.41449618,-0.14260463,0.41704002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12997,0.6267513,-1.2347445,0.06298565,-0.005759086,-0.031791486,0.018009627,-0.3019687,-0.11507132,0.48048636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12998,0.62441146,-1.2342447,0.06325325,-0.013215937,-0.008355668,-0.012883042,-0.33877954,-0.1599626,0.49230772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12999,0.6232011,-1.2338514,0.06598974,0.005958823,0.015080149,-0.010752513,-0.31663316,-0.08065467,0.48362875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,0.62277985,-1.2336942,0.06986651,-0.007889614,0.02999385,-0.024600951,-0.31528643,-0.06584055,0.37274727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13001,0.6241853,-1.2330031,0.07427053,-0.0036285568,-0.009420932,-0.02673148,-0.4074632,-0.130484,0.440982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13002,0.62355953,-1.2331032,0.07648377,0.018741995,-0.046705186,-0.016078835,-0.37199908,-0.1448492,0.37544075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13003,0.6238045,-1.2324338,0.07899639,-0.0473044,0.022537,-0.03418833,-0.32800564,-0.11881226,0.4185364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13004,0.6281685,-1.2304066,0.08571119,-0.0068243505,0.016145414,-0.02673148,-0.54647654,-0.14469956,0.6405986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13005,0.6279152,-1.2308723,0.08760474,0.035786226,-0.014747255,0.0116180405,-0.46267948,-0.13871406,0.41674075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13006,0.62585604,-1.2313173,0.08761177,0.013415674,-0.015812518,0.016944362,-0.41509473,-0.1261445,0.36750996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13007,0.6243088,-1.2313532,0.08825197,0.024068318,-0.027530428,0.014813834,-0.3883096,-0.10848726,0.413748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13008,0.62021005,-1.2322555,0.08685435,0.025133582,-0.016877783,0.013748569,-0.22236149,-0.06180033,0.3612252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
